Unnamed: 0,index,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
22897,12495,CCOC(=O)[C@@](N)(CC)[C@H](C=C)c1ccccc1,7.2,1.0,0.05,10.1021/jacs.8b00187,IE
22900,12497,FC(F)(F)[C@H]1CC(=O)NC2=C1C(=O)CCC2,5.609,1.0,0.3,10.1021/acs.orglett.0c00461,IE
22901,12497,FC(F)(F)[C@@H]1CC(=O)NC2=C1C(=O)CCC2,7.201,1.0,0.3,10.1021/acs.orglett.0c00461,IE
23003,12553,CCCCN1C[C@@H](\C=C\c2ccccc2)N(CCCC)C1=O,8.981,1.0,0.3,10.1021/acs.orglett.8b00870,IE
23004,12553,CCCCN1C[C@H](\C=C\c2ccccc2)N(CCCC)C1=O,7.362,1.0,0.3,10.1021/acs.orglett.8b00870,IE
23023,12564,CN([C@H](C=CC(=O)n1nc(C)c(C)c1C)c2ccccc2)C(c3ccccc3)c4ccccc4,6.95,1.0,0.02,10.1021/jacs.1c04367,IE
23024,12564,CN([C@@H](C=CC(=O)n1nc(C)c(C)c1C)c2ccccc2)C(c3ccccc3)c4ccccc4,7.392,1.0,0.02,10.1021/jacs.1c04367,IE
23089,12599,COc1ccc(cc1)[C@H](c2[nH]c3ccc(Cl)cc3c2CCC(=O)Sc4ccccc4)c5cc6OCOc6cc5O,8.28,1.0,0.2,10.1039/D0SC06162J,IE
23090,12599,COc1ccc(cc1)[C@@H](c2[nH]c3ccc(Cl)cc3c2CCC(=O)Sc4ccccc4)c5cc6OCOc6cc5O,7.48,1.0,0.2,10.1039/D0SC06162J,IE
23091,12600,CCCN1C[C@@H](\C=C\c2ccccc2)N(CCC)C1=O,9.072,1.0,0.3,10.1021/acs.orglett.8b00870,IE
23092,12600,CCCN1C[C@H](\C=C\c2ccccc2)N(CCC)C1=O,7.483,1.0,0.3,10.1021/acs.orglett.8b00870,IE
23148,12632,CC(C)N1C[C@@H](/C=C/c2ccc(Cl)cc2)N(C(C)C)C1=O,8.202,1.0,0.3,10.1021/acs.orglett.8b00870,IE
23149,12632,CC(C)N1C[C@H](/C=C/c2ccc(Cl)cc2)N(C(C)C)C1=O,7.515,1.0,0.3,10.1021/acs.orglett.8b00870,IE
23179,12650,CC(C)c1cc(C(C)C)c(C(=S)N2[C@H](Cc3ccc(F)cc23)c4ccccc4)c(c1)C(C)C,6.42,0.7,0.03,10.1002/anie.201812426,IE
23180,12650,CC(C)c1cc(C(C)C)c(C(=S)N2[C@@H](Cc3ccc(F)cc23)c4ccccc4)c(c1)C(C)C,7.56,0.7,0.03,10.1002/anie.201812426,IE
23205,12665,COc1ccc(cc1)[C@H](c2[nH]c3ccc(Br)cc3c2CCC(=O)Sc4ccccc4)c5cc6OCOc6cc5O,8.15,1.0,0.2,10.1039/D0SC06162J,IE
23206,12665,COc1ccc(cc1)[C@@H](c2[nH]c3ccc(Br)cc3c2CCC(=O)Sc4ccccc4)c5cc6OCOc6cc5O,7.59,1.0,0.2,10.1039/D0SC06162J,IE
23495,12828,CCCCC[C@H](/C=C/C=C)[C@]1(SC(=NC1=O)c2cccc(C)c2)c3ccccc3,9.978,1.0,0.1,10.1021/acs.orglett.8b01697,IE
23496,12828,CCCCC[C@@H](/C=C/C=C)[C@]1(SC(=NC1=O)c2cccc(C)c2)c3ccccc3,7.87,1.0,0.1,10.1021/acs.orglett.8b01697,IE
23585,12876,CC(C)c1cc(C(C)C)c(C(=S)N2[C@H](Cc3ccc(Cl)cc23)c4ccccc4)c(c1)C(C)C,6.56,0.7,0.03,10.1002/anie.201812426,IE
23586,12876,CC(C)c1cc(C(C)C)c(C(=S)N2[C@@H](Cc3ccc(Cl)cc23)c4ccccc4)c(c1)C(C)C,7.95,0.7,0.03,10.1002/anie.201812426,IE
23612,12891,C[C@H]1[C@@H]2[C@H](N(C(C)=O)C1=O)C(=O)c3cc(Br)ccc23,176.04,0.5,0.15,10.1021/acs.orglett.7b01160,IE
23628,12900,COC(=O)C[C@@H](O)c1ccc(Br)cc1,57.7,0.5,0.02,10.1016/j.gresc.2021.05.002,IE
23629,12900,COC(=O)C[C@H](O)c1ccc(Br)cc1,72.5,0.5,0.02,10.1016/j.gresc.2021.05.002,IE
23675,12931,Clc1ccc(\C=C\[C@@H]2COC(=O)[C@]23CCC(=N3)c4ccccc4)cc1,69.6,1.0,0.05,10.1002/anie.202111842,IE
23858,13036,O=C1N(C[C@@H](\C=C\c2ccccc2)N1C3CCCCC3)C4CCCCC4,12.711,1.0,0.3,10.1021/acs.orglett.8b00870,IE
23859,13036,O=C1N(C[C@H](\C=C\c2ccccc2)N1C3CCCCC3)C4CCCCC4,8.115,1.0,0.3,10.1021/acs.orglett.8b00870,IE
23925,13072,C[C@@H](CCN1C(=O)c2ccccc2C1=O)c3cc(C)cc(C)c3,9.1,0.8,0.1,10.1002/ntls.10021,IE
23926,13072,C[C@H](CCN1C(=O)c2ccccc2C1=O)c3cc(C)cc(C)c3,8.2,0.8,0.1,10.1002/ntls.10021,IE
23930,13075,CC(C)Cc1ccc(cc1)[C@@H](C)CCN2C(=O)c3ccccc3C2=O,9.8,0.8,0.1,10.1002/ntls.10021,IE
23931,13075,CC(C)Cc1ccc(cc1)[C@H](C)CCN2C(=O)c3ccccc3C2=O,8.2,0.8,0.1,10.1002/ntls.10021,IE
24017,13125,Cc1oc(c2ccc(cc2)C(F)(F)F)c3c1[C@@H](c4ccccc4)[C@]5(O[C@]3(c6ccccc6)c7ccccc57)c8ccccc8,7.6,0.5,0.01,10.1021/acs.orglett.9b00537,IE
24044,13139,C1C[C@H]2CC(=N[C@H]2C=C1)c3ccccc3,8.973,0.8,0.2,10.1002/adsc.202000151,IE
24045,13139,C1C[C@@H]2CC(=N[C@H]2C=C1)c3ccccc3,8.321,0.8,0.2,10.1002/adsc.202000151,IE
24047,13141,CCN1C[C@@H](\C=C\c2ccccc2)N(CC)C1=O,9.57,1.0,0.3,10.1021/acs.orglett.8b00870,IE
